Flight,Carrier,Month,DayOfWeek,NumPrevFlights,PrevFlightGap,HistoricallyLate,InsufficientHistory,OriginInVolume,OriginOutVolume,DestInVolume,DestOutVolume,OriginPrecip,OriginAvgWind,OriginWindGust,OriginFog,OriginThunder,DestPrecip,DestAvgWind,DestWindGust,DestFog,DestThunder,TotalDelay
LAX-ORD,American Airlines,June,Monday,2,55,0.25,0,0.978217822,0.989130435,1.006451613,1.189542484,0,8.94776,18.119214,0,0,0,8.724066,17.000744,0,0,0
LAX-ORD,American Airlines,June,Tuesday,3,55,0.235294118,0,0.947368421,1.012987013,1.054054054,1.31884058,0,7.381902,17.000744,0,0,0,12.526864,27.96175,0,0,0
LAX-ORD,American Airlines,June,Thursday,1,95,0.277777778,0,0.976284585,1.012681159,1.026315789,1.166666667,0,8.276678,17.000744,1,0,81,8.276678,17.000744,0,0,142
LAX-ORD,American Airlines,June,Friday,2,55,0.263157895,0,0.984063745,1.039033457,1.083333333,1.191489362,0,6.039738,16.105968,1,0,3,8.500372,16.105968,0,0,10
LAX-ORD,American Airlines,June,Saturday,2,55,0.3,0,0.979899497,1.021072797,0.93814433,1.203703704,0,6.71082,14.092722,0,0,325,7.381902,31.093466,0,0,30
LAX-ORD,American Airlines,June,Sunday,2,55,0.285714286,0,0.974854932,1.039723661,1.174193548,1.089820359,0,8.052984,16.105968,0,0,0,4.921268,12.079476,0,0,2
LAX-ORD,American Airlines,June,Monday,2,55,0.272727273,0,0.978217822,1.012681159,1.006451613,1.189542484,0,7.82929,17.000744,1,0,13,5.59235,12.079476,0,0,14
LAX-ORD,American Airlines,June,Tuesday,2,55,0.260869565,0,0.947368421,1.037105751,1.054054054,1.31884058,0,7.605596,16.105968,1,0,104,4.697574,25.053728,0,0,5
LAX-ORD,American Airlines,June,Wednesday,3,55,0.291666667,0,0.941649899,1.025688073,1.06122449,1.26119403,0,5.144962,14.987498,0,0,0,7.381902,18.119214,0,0,20
LAX-ORD,American Airlines,June,Thursday,2,55,0.28,0,0.976284585,1.012681159,1.026315789,1.166666667,0,6.487126,16.105968,1,0,0,6.71082,10.06623,0,0,0
LAX-ORD,American Airlines,June,Friday,2,55,0.269230769,0,0.984063745,1.039033457,1.181818182,1.106382979,0,8.052984,17.000744,0,0,0,9.842536,18.119214,0,0,2
LAX-ORD,American Airlines,June,Saturday,2,55,0.296296296,0,0.979899497,1.021072797,0.93814433,1.203703704,0,5.816044,16.105968,0,0,0,12.079476,25.053728,0,0,20
LAX-ORD,American Airlines,June,Sunday,2,55,0.285714286,0,0.947775629,1.015544041,1.083870968,1.005988024,0,6.71082,14.987498,0,0,18,12.974252,29.08022,0,0,5
LAX-ORD,American Airlines,June,Monday,2,55,0.310344828,0,0.952475248,0.989130435,0.922580645,1.104575163,0,7.605596,16.105968,1,0,660,12.526864,31.093466,0,0,103
LAX-ORD,American Airlines,July,Tuesday,2,55,0.3,0,0.921052632,0.988868275,0.790540541,0.753623188,0,8.500372,18.119214,0,0,0,12.30317,23.935258,1,0,0
LAX-ORD,American Airlines,July,Wednesday,2,55,0.290322581,0,1.046277666,1.025688073,0.972789116,0.776119403,0,7.605596,16.105968,0,0,30,9.618842,18.119214,0,0,6
LAX-ORD,American Airlines,July,Thursday,2,55,0.28125,0,1.027667984,1.012681159,1.111842105,1,0,6.71082,18.119214,0,0,18,6.71082,16.105968,0,0,0
LAX-ORD,American Airlines,July,Saturday,2,55,0.272727273,0,1.012562814,0.971264368,1.072164948,1.203703704,0,6.934514,17.000744,0,0,0,8.276678,19.908766,0,0,0
LAX-ORD,American Airlines,July,Sunday,2,55,0.264705882,0,1.056092843,1.015544041,1.083870968,1.25748503,0,7.605596,17.000744,0,0,0,12.30317,21.922012,0,0,5
LAX-ORD,American Airlines,July,Monday,2,55,0.257142857,0,1.02970297,1.012681159,1.090322581,1.019607843,0,8.052984,14.987498,1,0,160,8.500372,25.053728,0,1,0
LAX-ORD,American Airlines,July,Tuesday,2,55,0.25,0,1.052631579,1.037105751,1.141891892,1.130434783,0,7.605596,16.105968,1,0,137,12.079476,23.040482,0,0,0
LAX-ORD,American Airlines,July,Wednesday,2,55,0.243243243,0,1.046277666,1.025688073,1.149659864,1.067164179,0,8.724066,17.000744,1,0,0,8.500372,19.908766,0,0,0
LAX-ORD,American Airlines,July,Thursday,2,55,0.236842105,0,1.027667984,1.036231884,1.111842105,1,0,9.395148,19.908766,0,0,0,4.47388,14.092722,0,0,0
LAX-ORD,American Airlines,July,Friday,2,55,0.230769231,0,1.035856574,1.039033457,1.181818182,1.021276596,0,9.842536,21.027236,0,0,3,5.368656,14.092722,0,0,0
LAX-ORD,American Airlines,July,Saturday,2,55,0.225,0,0.979899497,1.070881226,1.206185567,1.203703704,0,7.605596,14.987498,0,0,119,10.513618,29.08022,0,0,9
LAX-ORD,American Airlines,July,Sunday,2,55,0.219512195,0,1.056092843,1.039723661,1.083870968,1.089820359,0,7.158208,14.987498,0,0,3,9.618842,16.105968,0,0,0
LAX-ORD,American Airlines,July,Monday,2,55,0.214285714,0,1.055445545,1.012681159,1.090322581,1.019607843,0,5.59235,16.105968,1,0,51,8.052984,23.040482,0,0,0
LAX-ORD,American Airlines,July,Tuesday,2,55,0.23255814,0,1.078947368,1.037105751,1.141891892,1.130434783,0,8.276678,17.000744,1,0,13,10.513618,21.027236,0,0,62
LAX-ORD,American Airlines,July,Wednesday,2,55,0.227272727,0,1.072434608,1.025688073,1.149659864,1.067164179,0,10.06623,18.119214,0,0,0,7.381902,18.119214,0,0,3
LAX-ORD,American Airlines,July,Thursday,2,55,0.222222222,0,1.053359684,1.036231884,1.026315789,1,0,11.632088,21.922012,0,0,0,5.59235,12.974252,0,0,0
LAX-ORD,American Airlines,July,Friday,1,55,0.217391304,0,1.061752988,1.039033457,1.181818182,1.021276596,0,9.171454,18.119214,0,0,0,6.934514,18.119214,0,0,0
LAX-ORD,American Airlines,July,Saturday,2,55,0.212765957,0,1.012562814,1.070881226,1.206185567,1.203703704,0,6.934514,14.987498,0,0,0,4.697574,14.092722,0,0,0
LAX-ORD,American Airlines,July,Sunday,2,55,0.208333333,0,1.056092843,1.039723661,1.083870968,1.089820359,0,8.500372,21.027236,0,0,0,4.47388,10.06623,0,0,0
LAX-ORD,American Airlines,July,Monday,2,55,0.204081633,0,1.055445545,1.012681159,1.090322581,1.019607843,0,10.513618,23.040482,0,0,0,7.158208,14.987498,0,0,0
LAX-ORD,American Airlines,July,Tuesday,2,55,0.2,0,1.078947368,1.037105751,1.141891892,1.130434783,0,8.94776,23.935258,0,0,3,11.855782,23.040482,0,0,0
LAX-ORD,American Airlines,July,Wednesday,2,55,0.196078431,0,1.072434608,1.025688073,1.149659864,1.164179104,0,8.94776,23.935258,0,0,0,16.105968,25.053728,0,0,0
LAX-ORD,American Airlines,July,Thursday,2,55,0.192307692,0,1.053359684,1.036231884,1.111842105,1,0,6.263432,17.000744,0,0,0,8.724066,14.092722,0,0,0
LAX-ORD,American Airlines,July,Friday,2,55,0.188679245,0,1.061752988,1.039033457,1.181818182,1.021276596,0,8.052984,14.092722,0,0,0,9.171454,21.027236,0,0,0
LAX-ORD,American Airlines,July,Saturday,4,10,0.203703704,0,1.012562814,1.070881226,1.206185567,1.203703704,0,7.605596,16.105968,0,0,0,5.59235,14.092722,0,0,47
LAX-ORD,American Airlines,July,Sunday,2,55,0.218181818,0,1.056092843,1.039723661,1.083870968,1.089820359,36,8.500372,18.119214,1,0,5,14.987498,29.08022,0,0,16
LAX-ORD,American Airlines,July,Monday,2,55,0.214285714,0,1.055445545,1.012681159,1.090322581,1.019607843,0,8.276678,18.119214,0,0,0,11.1847,23.040482,0,0,0
LAX-ORD,American Airlines,July,Tuesday,2,55,0.210526316,0,1.078947368,1.037105751,1.141891892,1.130434783,0,6.934514,17.000744,0,0,3,9.618842,33.106712,0,0,0
LAX-ORD,American Airlines,July,Wednesday,2,55,0.206896552,0,1.072434608,1.025688073,1.149659864,1.067164179,0,6.71082,16.105968,0,0,0,6.934514,14.092722,0,0,12
LAX-ORD,American Airlines,July,Thursday,2,55,0.203389831,0,1.053359684,1.036231884,1.111842105,1,0,7.605596,18.119214,0,0,0,8.500372,19.908766,0,0,0
LAX-ORD,American Airlines,August,Friday,2,55,0.216666667,0,1.061752988,1.039033457,1.181818182,1.021276596,0,6.934514,16.105968,0,0,38,6.934514,25.053728,0,1,137
LAX-ORD,American Airlines,August,Saturday,2,55,0.213114754,0,1.012562814,1.070881226,1.206185567,1.203703704,3,7.158208,16.105968,0,0,0,4.250186,14.092722,0,0,0
LAX-ORD,American Airlines,August,Sunday,2,55,0.209677419,0,1.056092843,1.039723661,1.083870968,1.089820359,5,5.816044,18.119214,0,0,0,6.934514,14.987498,0,0,0
LAX-ORD,American Airlines,August,Monday,2,55,0.222222222,0,1.055445545,1.036231884,1.090322581,1.019607843,0,8.500372,17.000744,1,0,701,7.605596,21.922012,0,0,89
LAX-ORD,American Airlines,August,Tuesday,2,55,0.21875,0,1.078947368,1.037105751,1.141891892,1.130434783,0,9.618842,21.027236,0,0,0,6.263432,14.987498,0,0,0
LAX-ORD,American Airlines,August,Wednesday,2,55,0.215384615,0,1.072434608,1.025688073,1.149659864,1.067164179,0,9.171454,18.119214,0,0,0,6.263432,10.06623,0,0,14
LAX-ORD,American Airlines,August,Thursday,2,55,0.212121212,0,1.053359684,1.036231884,1.111842105,1,0,7.605596,16.105968,0,0,0,8.94776,14.987498,0,0,0
LAX-ORD,American Airlines,August,Friday,2,55,0.208955224,0,1.061752988,1.014869888,1.28030303,1.021276596,0,8.052984,17.000744,1,0,0,10.737312,21.027236,0,0,0
LAX-ORD,American Airlines,August,Saturday,2,55,0.205882353,0,1.012562814,1.095785441,1.206185567,1.203703704,0,7.381902,17.000744,0,0,0,9.171454,18.119214,0,0,1
LAX-ORD,American Airlines,August,Sunday,3,55,0.217391304,0,1.02901354,0.991364421,1.083870968,1.089820359,0,7.82929,17.000744,0,0,0,8.500372,16.105968,0,0,82
LAX-ORD,American Airlines,August,Monday,2,55,0.214285714,0,1.02970297,0.989130435,1.090322581,1.019607843,0,8.94776,18.119214,1,0,216,6.71082,17.000744,0,0,1
LAX-ORD,American Airlines,August,Tuesday,2,55,0.225352113,0,1.052631579,1.012987013,1.141891892,1.130434783,0,8.500372,19.908766,0,0,18,12.079476,25.053728,0,0,42
LAX-ORD,American Airlines,August,Wednesday,2,55,0.222222222,0,1.046277666,1.001834862,1.06122449,1.067164179,0,8.500372,19.908766,0,0,0,9.395148,18.119214,0,0,0
LAX-ORD,American Airlines,August,Thursday,2,55,0.219178082,0,1.027667984,1.012681159,1.111842105,1,0,7.605596,14.987498,0,0,0,7.605596,14.092722,0,0,0
LAX-ORD,American Airlines,August,Friday,2,55,0.216216216,0,1.035856574,0.99070632,1.181818182,1.021276596,0,8.500372,17.000744,0,0,0,6.039738,12.974252,0,0,14
LAX-ORD,American Airlines,August,Saturday,2,55,0.226666667,0,1.012562814,1.021072797,1.206185567,1.203703704,0,7.381902,17.000744,0,0,0,8.276678,16.105968,0,0,52
LAX-ORD,American Airlines,August,Sunday,2,55,0.223684211,0,1.02901354,0.991364421,1.083870968,1.089820359,0,7.605596,16.105968,0,0,0,8.500372,14.987498,0,0,0
LAX-ORD,American Airlines,August,Monday,2,55,0.220779221,0,1.02970297,0.989130435,1.090322581,0.934640523,0,6.263432,14.987498,0,0,0,4.921268,14.092722,0,0,0
ORD-LAX,American Airlines,June,Sunday,3,65,0,1,0.952970297,1.036339166,1.144804089,1.12,0,12.974252,29.08022,0,1,0,7.605596,14.987498,0,0,21
ORD-LAX,American Airlines,June,Monday,4,50,0,1,0.971649485,0.967696629,1.19434629,0.997524752,36,14.54011,35.119958,0,0,0,9.171454,19.908766,0,0,34
ORD-LAX,American Airlines,June,Tuesday,1,65,0,1,0.987129987,0.982881598,1.163157895,0.907730673,0,9.842536,23.040482,0,0,0,8.052984,17.000744,0,0,38
ORD-LAX,American Airlines,June,Wednesday,1,65,1,0,0.973350254,1.005625879,1.177619893,1.005154639,48,9.395148,17.000744,1,0,0,7.82929,16.105968,0,0,30
ORD-LAX,American Airlines,June,Thursday,2,70,0.8,0,1.059872611,1.026798307,1.102473498,1.0725,0,6.039738,12.974252,0,0,0,8.276678,18.119214,0,0,0
ORD-LAX,American Airlines,June,Friday,3,65,0.666666667,0,1.076215506,1.038516405,1.114963504,1.1171875,0,4.921268,14.092722,0,0,0,8.724066,17.000744,0,0,0
ORD-LAX,American Airlines,June,Saturday,3,65,0.571428571,0,1.167182663,1.02303263,0.962962963,1.033112583,20,7.605596,19.908766,0,0,0,7.381902,16.105968,0,0,0
ORD-LAX,American Airlines,June,Sunday,3,65,0.625,0,1.056930693,1.055181696,0.930153322,1.152941176,58,14.092722,23.935258,0,0,0,7.605596,16.105968,0,0,59
ORD-LAX,American Airlines,June,Monday,2,230,0.555555556,0,1.055412371,1.02247191,0.918727915,1.126237624,0,8.500372,16.105968,0,0,0,6.263432,14.987498,0,0,10
ORD-LAX,American Airlines,June,Tuesday,2,65,0.6,0,1.054054054,1.019971469,0.935087719,1.134663342,320,10.289924,21.027236,1,0,0,7.82929,16.105968,0,0,19
ORD-LAX,American Airlines,June,Wednesday,2,45,0,1,1.011111111,0.98015873,0.946714032,1.105670103,132,7.381902,16.105968,0,0,0,9.618842,19.908766,0,0,26
ORD-LAX,American Airlines,June,Thursday,4,55,0,1,1.033007335,0.980494148,0.941696113,1.0725,0,10.06623,23.935258,0,0,0,8.724066,18.119214,0,0,10
ORD-LAX,American Airlines,June,Friday,4,55,0,1,1.051833123,1.042194093,0.972627737,1.1171875,0,9.842536,18.119214,0,0,0,7.605596,16.105968,1,0,155
ORD-LAX,American Airlines,June,Saturday,3,240,0.75,0,1.005625879,1.028776978,1.043209877,1.07615894,0,8.276678,18.119214,0,0,0,8.500372,19.908766,0,0,131
ORD-LAX,American Airlines,June,Sunday,1,120,0.6,0,1.0628707,1.065616798,0.954003407,1.087058824,0,15.65858,31.988242,0,0,0,7.605596,17.000744,0,0,5
ORD-LAX,American Airlines,June,Monday,3,55,0.5,0,1.009864365,1.02585034,0.941696113,1.061881188,0,8.724066,17.000744,0,0,0,8.94776,18.119214,0,0,0
ORD-LAX,American Airlines,June,Tuesday,3,55,0.428571429,0,1.00862069,1,0.957894737,1.069825436,0,12.526864,27.96175,0,0,0,7.381902,17.000744,0,0,0
ORD-LAX,American Airlines,June,Wednesday,4,55,0.5,0,1.011111111,1.014550265,0.946714032,1.105670103,165,10.289924,31.988242,0,0,0,7.158208,14.987498,0,0,173
ORD-LAX,American Airlines,June,Thursday,3,45,0.555555556,0,1.033007335,0.980494148,0.941696113,1.0725,81,8.276678,17.000744,0,0,0,8.276678,17.000744,1,0,149
ORD-LAX,American Airlines,June,Friday,1,240,0.5,0,1.051833123,1.0604782,0.972627737,1.1171875,3,8.500372,16.105968,0,0,0,6.039738,16.105968,1,0,0
ORD-LAX,American Airlines,June,Sunday,0,240,0.545454545,0,1.029655991,1.047244094,0.930153322,1.087058824,0,4.921268,12.079476,0,0,0,8.052984,16.105968,0,0,29
ORD-LAX,American Airlines,June,Monday,4,55,0.5,0,1.041923551,1.02585034,0.964664311,1.061881188,13,5.59235,12.079476,0,0,0,7.82929,17.000744,1,0,12
ORD-LAX,American Airlines,June,Tuesday,4,55,0.461538462,0,1.040640394,1,0.957894737,1.069825436,104,4.697574,25.053728,0,0,0,7.605596,16.105968,1,0,0
ORD-LAX,American Airlines,June,Wednesday,3,55,0.428571429,0,1.043209877,1.014550265,0.946714032,1.105670103,0,7.381902,18.119214,0,0,0,5.144962,14.987498,0,0,0
ORD-LAX,American Airlines,June,Thursday,1,240,0.4,0,1.048899756,0.99739922,0.941696113,1.0725,0,6.71082,10.06623,0,0,0,6.487126,16.105968,1,0,0
ORD-LAX,American Airlines,June,Friday,4,55,0.375,0,1.068268015,1.0604782,0.972627737,1.1171875,0,9.842536,18.119214,0,0,0,8.052984,17.000744,0,0,0
ORD-LAX,American Airlines,June,Saturday,4,55,0.352941176,0,1.005625879,1.098920863,1.043209877,1.07615894,0,12.079476,25.053728,0,0,0,5.816044,16.105968,0,0,0
ORD-LAX,American Airlines,June,Sunday,4,55,0.333333333,0,1.029655991,1.065616798,0.930153322,1.12,18,12.974252,29.08022,0,0,0,6.71082,14.987498,0,0,0
ORD-LAX,American Airlines,June,Monday,1,240,0.315789474,0,1.025893958,1.02585034,0.941696113,1.02970297,660,12.526864,31.093466,0,0,0,7.605596,16.105968,1,0,0
ORD-LAX,American Airlines,July,Tuesday,3,55,0.3,0,1.00862069,0.93220339,0.980701754,1.037406484,0,12.30317,23.935258,1,0,0,8.500372,18.119214,0,0,5
ORD-LAX,American Airlines,July,Wednesday,4,180,0.285714286,0,0.995061728,1.014550265,0.992895204,0.871134021,30,9.618842,18.119214,0,0,0,7.605596,16.105968,0,0,15
ORD-LAX,American Airlines,July,Thursday,4,55,0.272727273,0,1.017114914,0.99739922,1.010600707,0.975,18,6.71082,16.105968,0,0,0,6.71082,18.119214,0,0,0
ORD-LAX,American Airlines,July,Friday,2,55,0.260869565,0,0.673830594,0.274261603,0.664233577,0.440104167,0,7.158208,12.974252,0,0,0,5.144962,14.092722,0,0,0
ORD-LAX,American Airlines,July,Saturday,4,55,0.25,0,1.0604782,0.982014388,0.882716049,1.07615894,0,8.276678,19.908766,0,0,0,6.934514,17.000744,0,0,0
ORD-LAX,American Airlines,July,Sunday,3,55,0.24,0,1.013048636,1.047244094,1.025553663,0.988235294,0,12.30317,21.922012,0,0,0,7.605596,17.000744,0,0,0
ORD-LAX,American Airlines,July,Monday,4,55,0.230769231,0,1.041923551,1.008163265,0.964664311,0.965346535,160,8.500372,25.053728,0,1,0,8.052984,14.987498,1,0,0
ORD-LAX,American Airlines,July,Tuesday,4,55,0.222222222,0,1.040640394,0.983050847,0.980701754,1.004987531,137,12.079476,23.040482,0,0,0,7.605596,16.105968,1,0,0
ORD-LAX,American Airlines,July,Wednesday,1,240,0.25,0,1.043209877,0.962962963,0.969804618,1.005154639,0,8.500372,19.908766,0,0,0,8.724066,17.000744,1,0,59
ORD-LAX,American Airlines,July,Thursday,1,85,0.275862069,0,1.033007335,0.99739922,0.987632509,1.0075,0,4.47388,14.092722,0,0,0,9.395148,19.908766,0,0,27
ORD-LAX,American Airlines,July,Friday,2,55,0.3,0,1.068268015,1.042194093,1.020072993,1.049479167,3,5.368656,14.092722,0,0,0,9.842536,21.027236,0,0,32
ORD-LAX,American Airlines,July,Saturday,3,55,0.290322581,0,1.023909986,1.052158273,1.069958848,1.07615894,119,10.513618,29.08022,0,0,0,7.605596,14.987498,0,0,0
ORD-LAX,American Airlines,July,Sunday,4,55,0.28125,0,1.029655991,1.028871391,1.025553663,1.021176471,3,9.618842,16.105968,0,0,0,7.158208,14.987498,0,0,0
ORD-LAX,American Airlines,July,Monday,4,55,0.272727273,0,1.041923551,0.99047619,1.010600707,0.997524752,51,8.052984,23.040482,0,0,0,5.59235,16.105968,1,0,3
ORD-LAX,American Airlines,July,Tuesday,3,55,0.264705882,0,1.040640394,0.983050847,1.003508772,1.004987531,13,10.513618,21.027236,0,0,0,8.276678,17.000744,1,0,10
ORD-LAX,American Airlines,July,Wednesday,3,55,0.257142857,0,1.043209877,0.945767196,1.01598579,1.005154639,0,7.381902,18.119214,0,0,0,10.06623,18.119214,0,0,0
ORD-LAX,American Airlines,July,Thursday,2,55,0.25,0,1.033007335,0.963589077,1.010600707,1.0075,0,5.59235,12.974252,0,0,0,11.632088,21.922012,0,0,0
ORD-LAX,American Airlines,July,Friday,3,55,0.243243243,0,1.068268015,1.005625879,1.04379562,1.049479167,0,6.934514,18.119214,0,0,0,9.171454,18.119214,0,0,0
ORD-LAX,American Airlines,July,Saturday,3,55,0.236842105,0,1.0604782,1.075539568,1.069958848,1.07615894,0,4.697574,14.092722,0,0,0,6.934514,14.987498,0,0,0
ORD-LAX,American Airlines,July,Sunday,2,55,0.230769231,0,1.029655991,0.992125984,1.001703578,1.021176471,0,4.47388,10.06623,0,0,0,8.500372,21.027236,0,0,0
ORD-LAX,American Airlines,July,Monday,4,55,0.225,0,1.041923551,0.955102041,1.010600707,0.997524752,0,7.158208,14.987498,0,0,0,10.513618,23.040482,0,0,10
ORD-LAX,American Airlines,July,Tuesday,3,55,0.219512195,0,1.040640394,0.966101695,1.003508772,1.004987531,3,11.855782,23.040482,0,0,0,8.94776,23.935258,0,0,0
ORD-LAX,American Airlines,July,Wednesday,3,55,0.214285714,0,1.043209877,0.945767196,1.01598579,1.005154639,0,16.105968,25.053728,0,0,0,8.94776,23.935258,0,0,12
ORD-LAX,American Airlines,July,Thursday,3,55,0.209302326,0,1.033007335,0.980494148,1.010600707,1.0075,0,8.724066,14.092722,0,0,0,6.263432,17.000744,0,0,0
ORD-LAX,American Airlines,July,Friday,2,45,0.227272727,0,1.068268015,1.005625879,1.04379562,1.049479167,0,9.171454,21.027236,0,0,0,8.052984,14.092722,0,0,35
ORD-LAX,American Airlines,July,Saturday,3,55,0.222222222,0,1.042194093,1.052158273,1.069958848,1.07615894,0,5.59235,14.092722,0,0,0,7.605596,16.105968,0,0,0
ORD-LAX,American Airlines,July,Sunday,3,55,0.217391304,0,1.029655991,0.992125984,1.025553663,1.021176471,5,14.987498,29.08022,0,0,36,8.500372,18.119214,1,0,0
ORD-LAX,American Airlines,July,Monday,2,35,0.212765957,0,1.041923551,0.937414966,1.010600707,0.997524752,0,11.1847,23.040482,0,0,0,8.276678,18.119214,0,0,6
ORD-LAX,American Airlines,July,Tuesday,1,240,0.229166667,0,1.040640394,0.949152542,1.003508772,1.004987531,3,9.618842,33.106712,0,0,0,6.934514,17.000744,0,0,38
ORD-LAX,American Airlines,July,Wednesday,1,240,0.224489796,0,1.043209877,0.928571429,1.01598579,1.005154639,0,6.934514,14.092722,0,0,0,6.71082,16.105968,0,0,0
ORD-LAX,American Airlines,July,Thursday,2,35,0.22,0,1.033007335,0.963589077,1.010600707,0.975,0,8.500372,19.908766,0,0,0,7.605596,18.119214,0,0,6
ORD-LAX,American Airlines,August,Friday,1,240,0.235294118,0,1.051833123,1.005625879,1.020072993,1.015625,38,6.934514,25.053728,0,1,0,6.934514,16.105968,0,0,101
ORD-LAX,American Airlines,August,Saturday,2,20,0.25,0,1.0604782,1.075539568,1.043209877,1.033112583,0,4.250186,14.092722,0,0,3,7.158208,16.105968,0,0,16
ORD-LAX,American Airlines,August,Sunday,4,55,0.264150943,0,1.046263345,0.992125984,1.001703578,0.988235294,0,6.934514,14.987498,0,0,5,5.816044,18.119214,0,0,37
ORD-LAX,American Airlines,August,Monday,3,85,0.277777778,0,1.025893958,0.955102041,0.987632509,0.997524752,701,7.605596,21.922012,0,0,0,8.500372,17.000744,1,0,57
ORD-LAX,American Airlines,August,Tuesday,4,55,0.272727273,0,1.024630542,0.966101695,0.980701754,0.972568579,0,6.263432,14.987498,0,0,0,9.618842,21.027236,0,0,0
ORD-LAX,American Airlines,August,Wednesday,3,55,0.267857143,0,1.027160494,0.962962963,0.992895204,0.971649485,0,6.263432,10.06623,0,0,0,9.171454,18.119214,0,0,0
ORD-LAX,American Airlines,August,Thursday,3,55,0.263157895,0,1.017114914,0.946684005,0.987632509,0.975,0,8.94776,14.987498,0,0,0,7.605596,16.105968,0,0,5
ORD-LAX,American Airlines,August,Friday,3,55,0.25862069,0,1.051833123,1.005625879,1.020072993,1.015625,0,10.737312,21.027236,0,0,0,8.052984,17.000744,1,0,0
ORD-LAX,American Airlines,August,Saturday,4,55,0.254237288,0,1.0604782,1.052158273,1.043209877,1.033112583,0,9.171454,18.119214,0,0,0,7.381902,17.000744,0,0,8
ORD-LAX,American Airlines,August,Sunday,3,55,0.25,0,1.029655991,0.992125984,1.049403748,0.922352941,0,8.500372,16.105968,0,0,0,7.82929,17.000744,0,0,0
ORD-LAX,American Airlines,August,Monday,4,55,0.245901639,0,1.025893958,0.955102041,1.033568905,0.900990099,216,6.71082,17.000744,0,0,0,8.94776,18.119214,1,0,0
ORD-LAX,American Airlines,August,Tuesday,2,45,0.241935484,0,1.024630542,0.966101695,1.026315789,0.907730673,18,12.079476,25.053728,0,0,0,8.500372,19.908766,0,0,5
ORD-LAX,American Airlines,August,Wednesday,3,55,0.238095238,0,1.027160494,0.945767196,1.039076377,0.904639175,0,9.395148,18.119214,0,0,0,8.500372,19.908766,0,0,0
ORD-LAX,American Airlines,August,Thursday,4,55,0.234375,0,1.017114914,0.946684005,1.033568905,0.91,0,7.605596,14.092722,0,0,0,7.605596,14.987498,0,0,0
